"sampleID","fastq_R1","fastq_R2","SRR_ID"
"SRR11863302","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863302_1.fastq.gz",,"SRR11863302"
"SRR11863303","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863303_1.fastq.gz",,"SRR11863303"
"SRR11863304","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863304_1.fastq.gz",,"SRR11863304"
"SRR11863305","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863305_1.fastq.gz",,"SRR11863305"
"SRR11863306","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863306_1.fastq.gz",,"SRR11863306"
"SRR11863307","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863307_1.fastq.gz",,"SRR11863307"
"SRR11863308","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863308_1.fastq.gz",,"SRR11863308"
"SRR11863309","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863309_1.fastq.gz",,"SRR11863309"
"SRR11863310","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863310_1.fastq.gz",,"SRR11863310"
"SRR11863311","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863311_1.fastq.gz",,"SRR11863311"
"SRR11863312","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863312_1.fastq.gz",,"SRR11863312"
"SRR11863313","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863313_1.fastq.gz",,"SRR11863313"
"SRR11863314","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863314_1.fastq.gz",,"SRR11863314"
"SRR11863315","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863315_1.fastq.gz",,"SRR11863315"
"SRR11863316","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863316_1.fastq.gz",,"SRR11863316"
"SRR11863317","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863317_1.fastq.gz",,"SRR11863317"
"SRR11863318","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863318_1.fastq.gz",,"SRR11863318"
"SRR11863319","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863319_1.fastq.gz",,"SRR11863319"
"SRR11863320","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863320_1.fastq.gz",,"SRR11863320"
"SRR11863321","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863321_1.fastq.gz",,"SRR11863321"
"SRR11863322","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863322_1.fastq.gz",,"SRR11863322"
"SRR11863323","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863323_1.fastq.gz",,"SRR11863323"
"SRR11863324","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863324_1.fastq.gz",,"SRR11863324"
"SRR11863325","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863325_1.fastq.gz",,"SRR11863325"
"SRR11863326","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863326_1.fastq.gz",,"SRR11863326"
"SRR11863327","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863327_1.fastq.gz",,"SRR11863327"
"SRR11863328","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863328_1.fastq.gz",,"SRR11863328"
"SRR11863329","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863329_1.fastq.gz",,"SRR11863329"
"SRR11863330","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863330_1.fastq.gz",,"SRR11863330"
"SRR11863331","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863331_1.fastq.gz",,"SRR11863331"
"SRR11863332","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863332_1.fastq.gz",,"SRR11863332"
"SRR11863333","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863333_1.fastq.gz",,"SRR11863333"
"SRR11863334","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863334_1.fastq.gz",,"SRR11863334"
"SRR11863335","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863335_1.fastq.gz",,"SRR11863335"
"SRR11863336","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863336_1.fastq.gz",,"SRR11863336"
"SRR11863337","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863337_1.fastq.gz",,"SRR11863337"
"SRR11863338","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863338_1.fastq.gz",,"SRR11863338"
"SRR11863339","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863339_1.fastq.gz",,"SRR11863339"
"SRR11863340","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863340_1.fastq.gz",,"SRR11863340"
"SRR11863341","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863341_1.fastq.gz",,"SRR11863341"
"SRR11863358","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863358_1.fastq.gz",,"SRR11863358"
"SRR11863359","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863359_1.fastq.gz",,"SRR11863359"
"SRR11863360","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863360_1.fastq.gz",,"SRR11863360"
"SRR11863361","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863361_1.fastq.gz",,"SRR11863361"
"SRR11863362","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863362_1.fastq.gz",,"SRR11863362"
"SRR11863363","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863363_1.fastq.gz",,"SRR11863363"
"SRR11863364","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863364_1.fastq.gz",,"SRR11863364"
"SRR11863365","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863365_1.fastq.gz",,"SRR11863365"
"SRR11863366","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863366_1.fastq.gz",,"SRR11863366"
"SRR11863367","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863367_1.fastq.gz",,"SRR11863367"
"SRR11863368","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863368_1.fastq.gz",,"SRR11863368"
"SRR11863369","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863369_1.fastq.gz",,"SRR11863369"
"SRR11863370","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863370_1.fastq.gz",,"SRR11863370"
"SRR11863371","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863371_1.fastq.gz",,"SRR11863371"
"SRR11863372","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863372_1.fastq.gz",,"SRR11863372"
"SRR11863373","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863373_1.fastq.gz",,"SRR11863373"
"SRR11863374","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863374_1.fastq.gz",,"SRR11863374"
"SRR11863375","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863375_1.fastq.gz",,"SRR11863375"
"SRR11863376","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863376_1.fastq.gz",,"SRR11863376"
"SRR11863377","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863377_1.fastq.gz",,"SRR11863377"
"SRR11863378","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863378_1.fastq.gz",,"SRR11863378"
"SRR11863379","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863379_1.fastq.gz",,"SRR11863379"
"SRR11863380","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863380_1.fastq.gz",,"SRR11863380"
"SRR11863381","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863381_1.fastq.gz",,"SRR11863381"
"SRR11863382","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863382_1.fastq.gz",,"SRR11863382"
"SRR11863383","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863383_1.fastq.gz",,"SRR11863383"
"SRR11863384","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863384_1.fastq.gz",,"SRR11863384"
"SRR11863385","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863385_1.fastq.gz",,"SRR11863385"
"SRR11863386","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863386_1.fastq.gz",,"SRR11863386"
"SRR11863387","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863387_1.fastq.gz",,"SRR11863387"
"SRR11863388","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863388_1.fastq.gz",,"SRR11863388"
"SRR11863389","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863389_1.fastq.gz",,"SRR11863389"
"SRR11863390","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863390_1.fastq.gz",,"SRR11863390"
"SRR11863391","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863391_1.fastq.gz",,"SRR11863391"
"SRR11863392","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863392_1.fastq.gz",,"SRR11863392"
"SRR11863393","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863393_1.fastq.gz",,"SRR11863393"
"SRR11863394","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863394_1.fastq.gz",,"SRR11863394"
"SRR11863395","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863395_1.fastq.gz",,"SRR11863395"
"SRR11863396","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863396_1.fastq.gz",,"SRR11863396"
"SRR11863397","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863397_1.fastq.gz",,"SRR11863397"
"SRR11863398","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863398_1.fastq.gz",,"SRR11863398"
"SRR11863399","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863399_1.fastq.gz",,"SRR11863399"
"SRR11863400","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863400_1.fastq.gz",,"SRR11863400"
"SRR11863401","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863401_1.fastq.gz",,"SRR11863401"
"SRR11863402","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863402_1.fastq.gz",,"SRR11863402"
"SRR11863403","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863403_1.fastq.gz",,"SRR11863403"
"SRR11863404","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863404_1.fastq.gz",,"SRR11863404"
"SRR11863405","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863405_1.fastq.gz",,"SRR11863405"
"SRR11863406","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863406_1.fastq.gz",,"SRR11863406"
"SRR11863407","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863407_1.fastq.gz",,"SRR11863407"
"SRR11863408","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863408_1.fastq.gz",,"SRR11863408"
"SRR11863409","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863409_1.fastq.gz",,"SRR11863409"
"SRR11863410","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863410_1.fastq.gz",,"SRR11863410"
"SRR11863411","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863411_1.fastq.gz",,"SRR11863411"
"SRR11863412","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863412_1.fastq.gz",,"SRR11863412"
"SRR11863413","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863413_1.fastq.gz",,"SRR11863413"
"SRR11863414","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863414_1.fastq.gz",,"SRR11863414"
"SRR11863415","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863415_1.fastq.gz",,"SRR11863415"
"SRR11863416","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863416_1.fastq.gz",,"SRR11863416"
"SRR11863417","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863417_1.fastq.gz",,"SRR11863417"
"SRR11863418","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863418_1.fastq.gz",,"SRR11863418"
"SRR11863419","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863419_1.fastq.gz",,"SRR11863419"
"SRR11863420","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863420_1.fastq.gz",,"SRR11863420"
"SRR11863421","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863421_1.fastq.gz",,"SRR11863421"
"SRR11863422","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863422_1.fastq.gz",,"SRR11863422"
"SRR11863423","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863423_1.fastq.gz",,"SRR11863423"
"SRR11863424","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863424_1.fastq.gz",,"SRR11863424"
"SRR11863425","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863425_1.fastq.gz",,"SRR11863425"
"SRR11863426","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863426_1.fastq.gz",,"SRR11863426"
"SRR11863427","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863427_1.fastq.gz",,"SRR11863427"
"SRR11863428","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863428_1.fastq.gz",,"SRR11863428"
"SRR11863429","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863429_1.fastq.gz",,"SRR11863429"
"SRR11863430","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863430_1.fastq.gz",,"SRR11863430"
"SRR11863431","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863431_1.fastq.gz",,"SRR11863431"
"SRR11863432","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863432_1.fastq.gz",,"SRR11863432"
"SRR11863433","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863433_1.fastq.gz",,"SRR11863433"
"SRR11863434","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863434_1.fastq.gz",,"SRR11863434"
"SRR11863435","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863435_1.fastq.gz",,"SRR11863435"
"SRR11863436","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863436_1.fastq.gz",,"SRR11863436"
"SRR11863437","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863437_1.fastq.gz",,"SRR11863437"
"SRR11863438","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863438_1.fastq.gz",,"SRR11863438"
"SRR11863439","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863439_1.fastq.gz",,"SRR11863439"
"SRR11863440","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863440_1.fastq.gz",,"SRR11863440"
"SRR11863441","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863441_1.fastq.gz",,"SRR11863441"
"SRR11863442","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863442_1.fastq.gz",,"SRR11863442"
"SRR11863443","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863443_1.fastq.gz",,"SRR11863443"
"SRR11863444","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863444_1.fastq.gz",,"SRR11863444"
"SRR11863445","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863445_1.fastq.gz",,"SRR11863445"
"SRR11863446","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863446_1.fastq.gz",,"SRR11863446"
"SRR11863447","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863447_1.fastq.gz",,"SRR11863447"
"SRR11863448","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863448_1.fastq.gz",,"SRR11863448"
"SRR11863449","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863449_1.fastq.gz",,"SRR11863449"
"SRR11863450","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863450_1.fastq.gz",,"SRR11863450"
"SRR11863451","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863451_1.fastq.gz",,"SRR11863451"
"SRR11863452","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863452_1.fastq.gz",,"SRR11863452"
"SRR11863453","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863453_1.fastq.gz",,"SRR11863453"
"SRR11863454","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863454_1.fastq.gz",,"SRR11863454"
"SRR11863455","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863455_1.fastq.gz",,"SRR11863455"
"SRR11863456","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863456_1.fastq.gz",,"SRR11863456"
"SRR11863457","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863457_1.fastq.gz",,"SRR11863457"
"SRR11863458","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863458_1.fastq.gz",,"SRR11863458"
"SRR11863459","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863459_1.fastq.gz",,"SRR11863459"
"SRR11863460","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863460_1.fastq.gz",,"SRR11863460"
"SRR11863461","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863461_1.fastq.gz",,"SRR11863461"
"SRR11863462","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863462_1.fastq.gz",,"SRR11863462"
"SRR11863463","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863463_1.fastq.gz",,"SRR11863463"
"SRR11863464","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863464_1.fastq.gz",,"SRR11863464"
"SRR11863465","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863465_1.fastq.gz",,"SRR11863465"
"SRR11863466","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863466_1.fastq.gz",,"SRR11863466"
"SRR11863467","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863467_1.fastq.gz",,"SRR11863467"
"SRR11863468","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863468_1.fastq.gz",,"SRR11863468"
"SRR11863469","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863469_1.fastq.gz",,"SRR11863469"
"SRR11863470","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863470_1.fastq.gz",,"SRR11863470"
"SRR11863471","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863471_1.fastq.gz",,"SRR11863471"
"SRR11863472","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863472_1.fastq.gz",,"SRR11863472"
"SRR11863473","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863473_1.fastq.gz",,"SRR11863473"
"SRR11863474","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863474_1.fastq.gz",,"SRR11863474"
"SRR11863475","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863475_1.fastq.gz",,"SRR11863475"
"SRR11863476","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863476_1.fastq.gz",,"SRR11863476"
"SRR11863477","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863477_1.fastq.gz",,"SRR11863477"
"SRR11863478","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863478_1.fastq.gz",,"SRR11863478"
"SRR11863479","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863479_1.fastq.gz",,"SRR11863479"
"SRR11863480","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863480_1.fastq.gz",,"SRR11863480"
"SRR11863481","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863481_1.fastq.gz",,"SRR11863481"
"SRR11863482","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863482_1.fastq.gz",,"SRR11863482"
"SRR11863483","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863483_1.fastq.gz",,"SRR11863483"
"SRR11863484","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863484_1.fastq.gz",,"SRR11863484"
"SRR11863485","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863485_1.fastq.gz",,"SRR11863485"
"SRR11863870","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863870_1.fastq.gz",,"SRR11863870"
"SRR11863871","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863871_1.fastq.gz",,"SRR11863871"
"SRR11863872","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863872_1.fastq.gz",,"SRR11863872"
"SRR11863873","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863873_1.fastq.gz",,"SRR11863873"
"SRR11863874","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863874_1.fastq.gz",,"SRR11863874"
"SRR11863875","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863875_1.fastq.gz",,"SRR11863875"
"SRR11863876","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863876_1.fastq.gz",,"SRR11863876"
"SRR11863877","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863877_1.fastq.gz",,"SRR11863877"
"SRR11863878","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863878_1.fastq.gz",,"SRR11863878"
"SRR11863879","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863879_1.fastq.gz",,"SRR11863879"
"SRR11863880","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863880_1.fastq.gz",,"SRR11863880"
"SRR11863881","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863881_1.fastq.gz",,"SRR11863881"
"SRR11863882","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863882_1.fastq.gz",,"SRR11863882"
"SRR11863883","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863883_1.fastq.gz",,"SRR11863883"
"SRR11863884","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863884_1.fastq.gz",,"SRR11863884"
"SRR11863885","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863885_1.fastq.gz",,"SRR11863885"
"SRR11863886","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863886_1.fastq.gz",,"SRR11863886"
"SRR11863887","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863887_1.fastq.gz",,"SRR11863887"
"SRR11863888","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863888_1.fastq.gz",,"SRR11863888"
"SRR11863889","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863889_1.fastq.gz",,"SRR11863889"
"SRR11863890","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863890_1.fastq.gz",,"SRR11863890"
"SRR11863891","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863891_1.fastq.gz",,"SRR11863891"
"SRR11863892","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863892_1.fastq.gz",,"SRR11863892"
"SRR11863893","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863893_1.fastq.gz",,"SRR11863893"
"SRR11863894","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863894_1.fastq.gz",,"SRR11863894"
"SRR11863895","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863895_1.fastq.gz",,"SRR11863895"
"SRR11863896","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863896_1.fastq.gz",,"SRR11863896"
"SRR11863897","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863897_1.fastq.gz",,"SRR11863897"
"SRR11863898","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863898_1.fastq.gz",,"SRR11863898"
"SRR11863899","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863899_1.fastq.gz",,"SRR11863899"
"SRR11863900","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863900_1.fastq.gz",,"SRR11863900"
"SRR11863901","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863901_1.fastq.gz",,"SRR11863901"
"SRR11863902","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863902_1.fastq.gz",,"SRR11863902"
"SRR11863903","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863903_1.fastq.gz",,"SRR11863903"
"SRR11863904","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863904_1.fastq.gz",,"SRR11863904"
"SRR11863905","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863905_1.fastq.gz",,"SRR11863905"
"SRR11863906","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863906_1.fastq.gz",,"SRR11863906"
"SRR11863907","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863907_1.fastq.gz",,"SRR11863907"
"SRR11863908","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863908_1.fastq.gz",,"SRR11863908"
"SRR11863909","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863909_1.fastq.gz",,"SRR11863909"
"SRR11863910","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863910_1.fastq.gz",,"SRR11863910"
"SRR11863911","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863911_1.fastq.gz",,"SRR11863911"
"SRR11863912","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863912_1.fastq.gz",,"SRR11863912"
"SRR11863913","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863913_1.fastq.gz",,"SRR11863913"
"SRR11863914","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863914_1.fastq.gz",,"SRR11863914"
"SRR11863915","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863915_1.fastq.gz",,"SRR11863915"
"SRR11863916","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863916_1.fastq.gz",,"SRR11863916"
"SRR11863917","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863917_1.fastq.gz",,"SRR11863917"
"SRR11863918","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863918_1.fastq.gz",,"SRR11863918"
"SRR11863919","/workdir/dwm269/totalRNA/data/fastq/Isakova_SST/SRR11863919_1.fastq.gz",,"SRR11863919"
